CustomerID,Churn,Recency,Frequency,TotalSpent,AvgOrderValue,UniqueProducts,TotalItems,AvgDaysBetweenPurchases,AvgBasketSize,StdBasketSize,MaxBasketSize,PreferredDay,PreferredHour,CountryDiversity,CustomerLifetimeDays,PurchaseVelocity,Purchases_Last30Days,Purchases_Last60Days,Purchases_Last90Days,ProductDiversityScore,TotalUniqueProducts,AvgPricePreference,StdPricePreference,MinPrice,MaxPrice,AvgQuantityPerOrder,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,CustomerSegment
16648,0,33,1,218.84,18.236666666666668,12,148,0.0,148.0,54.98679368175796,148,2,14,1,0,1.0,0.0,1.0,1.0,1.0,12,1.945,1.1873308491968637,0.55,3.95,148.0,3,1,2,6,Potential
16651,1,29,1,136.2,22.7,6,60,0.0,60.0,54.98679368175796,60,6,11,1,0,1.0,1.0,1.0,1.0,1.0,6,2.9333333333333336,1.0127520262466359,1.25,3.75,60.0,3,1,1,5,At Risk
16652,0,34,2,1278.1,49.1576923076923,20,294,1.64,147.0,7.0710678118654755,152,2,10,1,41,0.047619047619047616,0.0,1.0,2.0,0.7692307692307693,20,4.538461538461538,1.6762641613008191,1.25,6.95,147.0,3,2,4,9,Loyal
16654,0,55,1,194.1,14.930769230769231,13,94,0.0,94.0,54.98679368175796,94,1,13,1,0,1.0,0.0,1.0,1.0,1.0,13,2.9269230769230767,1.421943415513809,0.85,4.95,94.0,2,1,2,5,At Risk
16655,0,22,3,807.12,5.345165562913907,125,626,0.6533333333333333,208.66666666666666,190.59205999551327,426,6,16,1,98,0.030303030303030304,1.0,1.0,2.0,0.8278145695364238,125,2.050794701986755,1.6375247675190783,0.42,6.75,208.66666666666666,3,3,4,10,Champions
16656,0,14,6,822.2,54.81333333333334,7,220,11.5,36.666666666666664,26.25007936495939,66,4,12,1,163,0.036585365853658534,1.0,2.0,3.0,0.4666666666666667,7,3.79,1.6282330475527322,1.65,5.45,36.666666666666664,4,4,4,12,Champions
16658,0,6,2,191.07,8.307391304347826,23,117,2.5454545454545454,58.5,21.920310216782973,74,1,16,1,56,0.03508771929824561,1.0,1.0,2.0,1.0,23,2.452608695652174,1.9538870754363755,0.29,6.95,58.5,4,2,2,8,Loyal
16660,0,137,1,141.6,70.8,1,32,0.0,32.0,54.98679368175796,32,3,11,1,0,1.0,0.0,0.0,0.0,0.5,1,4.6,0.49497474683058307,4.25,4.95,32.0,1,1,1,3,Lost
16661,0,21,3,566.66,9.941403508771929,46,238,2.5535714285714284,79.33333333333333,87.0765946356042,179,4,11,1,143,0.020833333333333332,1.0,2.0,2.0,0.8070175438596491,46,2.8794736842105264,1.7803775894181142,0.65,6.95,79.33333333333333,3,3,3,9,Loyal
16664,1,12,1,83.7,11.957142857142857,7,22,0.0,22.0,54.98679368175796,22,2,17,1,0,1.0,1.0,1.0,1.0,1.0,7,4.178571428571429,1.6630436812405998,1.95,5.95,22.0,4,1,1,6,Potential
16666,1,64,1,80.15,5.7250000000000005,13,72,0.0,72.0,54.98679368175796,72,6,15,1,0,1.0,0.0,0.0,1.0,0.9285714285714286,13,1.9142857142857144,1.8485075655187946,0.19,5.95,72.0,2,1,1,4,At Risk
16668,0,74,1,138.54,13.854,10,103,0.0,103.0,54.98679368175796,103,3,18,1,0,1.0,0.0,0.0,1.0,1.0,10,2.1189999999999998,1.8955705678707342,0.42,6.75,103.0,2,1,1,4,At Risk
16670,0,67,3,1755.4,15.814414414414415,92,916,0.9454545454545454,305.3333333333333,19.087517736293872,327,3,15,1,105,0.02830188679245283,0.0,0.0,1.0,0.8288288288288288,92,2.818018018018018,1.9256488020309703,0.42,7.49,305.3333333333333,2,3,4,9,Loyal
16673,1,122,1,151.23,8.895882352941175,17,93,0.0,93.0,54.98679368175796,93,4,14,1,0,1.0,0.0,0.0,0.0,1.0,17,1.9670588235294115,1.1686839003013303,0.29,4.95,93.0,1,1,1,3,Lost
16677,0,95,1,247.33,13.740555555555556,18,148,0.0,148.0,54.98679368175796,148,3,16,1,0,1.0,0.0,0.0,0.0,1.0,18,3.050555555555556,2.4673216538973697,0.42,7.49,148.0,1,1,2,4,At Risk
16681,1,84,1,151.5,30.3,5,85,0.0,85.0,54.98679368175796,85,0,14,1,0,1.0,0.0,0.0,1.0,1.0,5,2.104,1.080777497915274,0.42,2.95,85.0,2,1,1,4,At Risk
16684,0,35,2,279.4,93.13333333333333,3,68,29.5,34.0,14.142135623730951,44,3,10,1,59,0.03333333333333333,0.0,1.0,1.0,1.0,3,4.233333333333333,2.125049019042463,2.1,6.35,34.0,3,2,2,7,Potential
16686,0,15,4,862.5,3.974654377880184,162,526,0.7407407407407407,131.5,108.78265793161457,243,6,13,1,160,0.024844720496894408,1.0,1.0,2.0,0.7465437788018433,162,2.081981566820277,1.3179660394487123,0.42,6.75,131.5,4,4,4,12,Champions
16691,0,4,1,35.88,8.97,4,55,0.0,55.0,54.98679368175796,55,3,14,1,0,1.0,1.0,1.0,1.0,1.0,4,0.9524999999999999,1.065,0.42,2.55,55.0,4,1,1,6,Potential
16693,0,99,1,172.13,3.662340425531915,41,113,0.0,113.0,54.98679368175796,113,6,12,1,0,1.0,0.0,0.0,0.0,0.8723404255319149,41,2.1046808510638297,1.1987436377195806,0.42,6.75,113.0,1,1,1,3,Lost
16694,1,166,1,50.400000000000006,50.400000000000006,1,24,0.38686131386861317,24.0,54.98679368175796,24,2,15,1,0,1.0,0.0,0.0,0.0,1.0,1,2.1,1.5993550116224886,2.1,2.1,24.0,1,1,1,3,Lost
16695,1,4,1,135.29999999999998,4.51,26,120,0.0,120.0,54.98679368175796,120,3,12,1,0,1.0,1.0,1.0,1.0,0.8666666666666667,26,1.569,0.7450079842201183,0.42,3.95,120.0,4,1,1,6,Potential
16699,0,12,4,414.67,11.518611111111111,31,220,4.714285714285714,55.0,32.68026927673638,72,1,13,1,165,0.024096385542168676,2.0,2.0,3.0,0.8611111111111112,31,2.252222222222222,1.5461049883240903,0.42,4.95,55.0,4,4,3,11,Champions
16700,0,7,6,1946.29,15.570319999999999,90,1280,1.3790322580645162,213.33333333333334,141.33600626403262,442,0,13,1,173,0.034482758620689655,1.0,2.0,3.0,0.72,90,2.10352,1.451871570788724,0.21,6.95,213.33333333333334,4,4,4,12,Champions
16701,0,12,5,822.73,32.9092,21,353,6.916666666666667,70.6,9.044335243676011,82,1,13,1,168,0.029585798816568046,1.0,1.0,2.0,0.84,21,2.9488,2.1866151924835795,0.42,6.35,70.6,4,4,4,12,Champions
16702,0,8,3,481.64,8.600714285714286,52,368,3.0,122.66666666666667,95.45854248485743,193,1,15,1,166,0.017964071856287425,1.0,1.0,1.0,0.9285714285714286,52,2.23375,1.8539339622445128,0.16,6.95,122.66666666666667,4,3,3,10,Champions
16704,1,61,2,559.36,10.967843137254903,48,427,1.06,213.5,249.60869375885127,390,4,14,1,53,0.037037037037037035,0.0,0.0,1.0,0.9411764705882353,48,1.9888235294117649,1.4589498237551881,0.42,5.95,213.5,2,2,3,7,Potential
16705,0,11,11,4437.461,38.58661739130435,102,1685,1.394736842105263,153.1818181818182,165.25181885947165,445,1,17,1,162,0.06748466257668712,2.0,6.0,6.0,0.8869565217391304,102,2.987052173913044,1.9751105269693727,0.001,7.35,153.1818181818182,4,4,4,12,Champions
16707,0,25,2,182.45000000000002,5.366176470588236,34,161,1.7272727272727273,80.5,68.58935777509511,129,1,15,1,57,0.034482758620689655,1.0,1.0,2.0,1.0,34,1.7047058823529413,1.2355988249945797,0.42,4.95,80.5,3,2,1,6,Potential
16709,0,48,3,1796.95,23.037820512820513,69,850,1.6233766233766234,283.3333333333333,61.133733186624,342,2,13,1,125,0.023809523809523808,0.0,1.0,1.0,0.8846153846153846,69,2.651025641025641,1.7247680738072901,0.42,6.75,283.3333333333333,2,3,4,9,Loyal
16710,0,25,6,1404.02,5.9241350210970465,191,1058,0.6398305084745762,176.33333333333334,67.7131203435986,298,6,13,1,152,0.0392156862745098,1.0,1.0,2.0,0.8059071729957806,191,1.9021097046413502,1.3937921463532252,0.29,7.25,176.33333333333334,3,4,4,11,Champions
16711,0,68,2,260.61,65.1525,4,63,37.0,31.5,10.606601717798213,39,2,10,1,111,0.017857142857142856,0.0,0.0,1.0,1.0,4,4.76,1.3819310161268303,3.39,5.95,31.5,2,2,2,6,Potential
16713,0,60,8,2014.0,7.514925373134329,189,1047,0.3895131086142322,130.875,85.63450155832552,256,3,12,1,106,0.07476635514018691,0.0,0.0,1.0,0.7052238805970149,189,2.958246268656717,2.1012607912649424,0.06,7.49,130.875,2,4,4,10,Champions
16714,1,113,1,341.42,16.25809523809524,21,236,0.0,236.0,54.98679368175796,236,6,11,1,0,1.0,0.0,0.0,0.0,1.0,21,2.3709523809523807,1.8595211877306073,0.55,5.95,236.0,1,1,2,4,At Risk
16715,1,5,1,49.18,12.295,4,46,0.0,46.0,54.98679368175796,46,2,12,1,0,1.0,1.0,1.0,1.0,1.0,4,1.9675,1.6451620994094573,0.42,4.25,46.0,4,1,1,6,Potential
16717,0,12,3,1093.38,18.223000000000003,54,510,2.7457627118644066,170.0,47.12748667179272,215,0,15,1,162,0.018404907975460124,1.0,1.0,1.0,0.9,54,2.6955,1.387168100477751,0.42,5.95,170.0,4,3,4,11,Champions
16718,0,32,4,1836.55,15.563983050847456,72,1175,1.2136752136752136,293.75,87.30931603595728,370,6,11,1,144,0.027586206896551724,0.0,1.0,2.0,0.6101694915254238,72,2.0521186440677965,1.4036027219936162,0.16,6.95,293.75,3,4,4,11,Champions
16719,0,82,3,757.08,10.972173913043479,59,323,1.2647058823529411,107.66666666666667,54.12331598611945,167,2,10,1,87,0.03409090909090909,0.0,0.0,1.0,0.855072463768116,59,3.276521739130435,2.1485370029852713,0.42,6.75,107.66666666666667,2,3,3,8,Loyal
16720,0,165,1,126.62,2.9446511627906977,42,80,0.0,80.0,54.98679368175796,80,3,17,1,0,1.0,0.0,0.0,0.0,0.9767441860465116,42,2.268139534883721,1.8793213767765489,0.19,6.75,80.0,1,1,1,3,Lost
16722,0,46,4,1204.82,20.080333333333332,46,767,2.23728813559322,191.75,42.952493136797855,234,3,18,1,132,0.03007518796992481,0.0,1.0,2.0,0.7666666666666667,46,1.7768333333333333,1.1891508032072138,0.42,4.95,191.75,2,4,4,10,Champions
16723,0,178,1,369.88,6.8496296296296295,46,145,0.0,145.0,54.98679368175796,145,4,13,1,0,1.0,0.0,0.0,0.0,0.8518518518518519,46,2.832037037037037,1.7768080131470332,0.29,6.95,145.0,1,1,2,4,At Risk
16725,0,169,1,196.78,3.3927586206896554,55,147,0.0,147.0,54.98679368175796,147,6,15,1,0,1.0,0.0,0.0,0.0,0.9482758620689655,55,2.50948275862069,1.8290381159292666,0.19,6.75,147.0,1,1,2,4,At Risk
16727,0,64,2,648.9399999999999,8.011604938271605,76,595,0.8375,297.5,47.37615433949868,331,6,12,1,67,0.029411764705882353,0.0,0.0,1.0,0.9382716049382716,76,1.5450617283950618,1.3766645592307427,0.29,6.75,297.5,2,2,3,7,Potential
16731,1,91,1,170.3,4.0547619047619055,40,124,0.0,124.0,54.98679368175796,124,0,15,1,0,1.0,0.0,0.0,0.0,0.9523809523809523,40,1.8114285714285714,1.4202551667485523,0.42,5.95,124.0,1,1,1,3,Lost
16732,0,54,2,1172.48,16.513802816901407,68,645,1.7,322.5,99.7020561473032,393,1,13,1,119,0.016666666666666666,0.0,1.0,1.0,0.9577464788732394,68,2.790704225352113,2.0479811131548633,0.42,7.49,322.5,2,2,4,8,Loyal
16735,0,4,6,1958.26,22.252954545454546,72,1212,1.9310344827586208,202.0,106.107492666635,318,3,11,1,170,0.03508771929824561,2.0,2.0,4.0,0.8181818181818182,72,2.189090909090909,1.5353127925445318,0.42,6.75,202.0,4,4,4,12,Champions
16736,0,35,3,1672.4,18.582222222222224,83,606,1.6067415730337078,202.0,196.92384314754779,429,3,16,1,143,0.020833333333333332,0.0,1.0,1.0,0.9222222222222223,83,3.5508888888888888,1.7841131901188485,0.42,6.95,202.0,3,3,4,10,Champions
16741,1,68,1,157.16,15.716,10,79,0.0,79.0,54.98679368175796,79,2,15,1,0,1.0,0.0,0.0,1.0,1.0,10,2.773,2.3314899861581124,0.42,7.49,79.0,2,1,1,4,At Risk
16742,0,6,11,587.02,10.29859649122807,38,390,2.767857142857143,35.45454545454545,30.13424509213276,86,2,10,1,159,0.06875,2.0,5.0,7.0,0.6666666666666666,38,2.287017543859649,1.8263771368792614,0.42,6.95,35.45454545454545,4,4,3,11,Champions
16743,0,18,2,377.21,9.43025,34,287,0.5128205128205128,143.5,92.63098833543772,209,3,13,1,20,0.09523809523809523,1.0,2.0,2.0,0.85,34,1.45475,0.584943510312244,0.55,2.1,143.5,4,2,3,9,Loyal
16746,0,26,11,2229.87,17.98282258064516,75,1373,1.1951219512195121,124.81818181818181,84.3538003670471,337,2,12,1,152,0.0718954248366013,1.0,2.0,4.0,0.6048387096774194,75,1.904516129032258,0.9853375096218657,0.38,6.75,124.81818181818181,3,4,4,11,Champions
16748,0,31,4,710.85,24.51206896551724,18,398,4.964285714285714,99.5,93.74255525996007,240,4,10,1,140,0.028368794326241134,0.0,1.0,2.0,0.6206896551724138,18,1.9482758620689655,0.8435133539696472,0.85,5.95,99.5,3,4,3,10,Champions
16749,1,34,2,1419.44,28.3888,41,610,2.693877551020408,305.0,159.80613254815975,418,1,13,1,132,0.015037593984962405,0.0,1.0,1.0,0.82,41,2.676,1.4551050176000693,0.85,5.95,305.0,3,2,4,9,Loyal
16754,0,18,1,182.52,45.63,4,108,0.0,108.0,54.98679368175796,108,3,13,1,0,1.0,1.0,1.0,1.0,1.0,4,1.69,0.0,1.69,1.69,108.0,4,1,1,6,Potential
16755,0,40,3,930.8100000000001,8.461909090909092,98,605,1.2110091743119267,201.66666666666666,142.59149109723668,365,2,17,1,133,0.022388059701492536,0.0,1.0,1.0,0.8909090909090909,98,1.9725454545454544,1.2901059172530926,0.29,6.35,201.66666666666666,3,3,4,10,Champions
16756,0,35,2,390.62,15.023846153846154,24,322,1.88,161.0,103.23759005323593,234,1,15,1,47,0.041666666666666664,0.0,1.0,2.0,0.9230769230769231,24,1.6892307692307693,1.3552473518200965,0.42,4.95,161.0,3,2,3,8,Loyal
16763,1,181,1,283.85,15.769444444444446,18,165,0.0,165.0,54.98679368175796,165,1,15,1,0,1.0,0.0,0.0,0.0,1.0,18,2.1333333333333333,1.2425069534661628,0.85,4.65,165.0,1,1,2,4,At Risk
16767,0,33,1,638.9399999999999,13.889999999999999,43,634,0.0,634.0,54.98679368175796,634,2,16,1,0,1.0,0.0,1.0,1.0,0.9347826086956522,43,1.1630434782608696,0.772292027568206,0.29,4.95,634.0,3,1,3,7,Potential
16768,0,64,3,395.73,6.8229310344827585,44,235,1.912280701754386,78.33333333333333,39.80368492154129,115,6,10,1,110,0.02702702702702703,0.0,0.0,1.0,0.7586206896551724,44,2.542758620689655,1.9812337048782087,0.21,6.95,78.33333333333333,2,3,3,8,Loyal
16769,0,168,2,341.41,12.193214285714287,28,107,0.0,53.5,48.79036790187178,88,0,11,1,0,2.0,0.0,0.0,0.0,1.0,28,3.7264285714285714,1.6816332763686845,1.25,6.75,53.5,1,2,2,5,At Risk
16771,0,88,3,1330.84,9.372112676056338,129,662,0.6028368794326241,220.66666666666666,154.84616021501256,316,3,12,1,85,0.03488372093023256,0.0,0.0,1.0,0.9084507042253521,129,2.908450704225352,2.04821780194865,0.21,7.49,220.66666666666666,2,3,4,9,Loyal
16772,0,143,2,354.6,27.27692307692308,7,60,1.75,30.0,7.0710678118654755,35,4,12,1,21,0.09090909090909091,0.0,0.0,0.0,0.5384615384615384,7,6.1038461538461535,1.5772419940175026,2.55,6.75,30.0,1,2,2,5,At Risk
16773,0,176,1,115.05,5.2295454545454545,21,45,0.0,45.0,54.98679368175796,45,6,15,1,0,1.0,0.0,0.0,0.0,0.9545454545454546,21,3.3963636363636365,2.039609078918114,0.42,6.95,45.0,1,1,1,3,Lost
16774,0,41,2,501.5,9.833333333333334,41,238,1.24,119.0,62.22539674441618,163,1,16,1,62,0.031746031746031744,0.0,1.0,1.0,0.803921568627451,41,3.070392156862745,1.6812613845375903,0.42,6.75,119.0,3,2,3,8,Loyal
16777,0,75,1,189.53,6.317666666666667,29,92,0.0,92.0,54.98679368175796,92,2,12,1,0,1.0,0.0,0.0,1.0,0.9666666666666667,29,3.0896666666666666,1.3302177248113554,0.85,5.95,92.0,2,1,2,5,At Risk
16779,0,13,18,9972.22,26.73517426273458,151,4704,0.4220430107526882,261.3333333333333,121.57302332343305,457,1,13,1,165,0.10843373493975904,2.0,4.0,7.0,0.40482573726541554,151,2.090911528150134,1.1373940811852024,0.42,6.75,261.3333333333333,4,4,4,12,Champions
16781,0,112,1,221.75,14.783333333333333,15,71,0.0,71.0,54.98679368175796,71,0,13,1,0,1.0,0.0,0.0,0.0,1.0,15,3.943333333333334,1.8651758502567397,1.25,6.75,71.0,1,1,2,4,At Risk
16782,0,8,7,945.16,3.3755714285714284,218,445,0.5806451612903226,63.57142857142857,22.795154038063608,94,6,11,1,164,0.04242424242424243,2.0,4.0,5.0,0.7785714285714286,218,2.35775,1.494079933494273,0.21,7.49,63.57142857142857,4,4,4,12,Champions
16784,0,64,1,202.52,4.308936170212766,45,120,0.0,120.0,54.98679368175796,120,6,12,1,0,1.0,0.0,0.0,1.0,0.9574468085106383,45,2.1168085106382977,1.5818592615666718,0.65,6.75,120.0,2,1,2,5,At Risk
16787,0,64,2,529.86,6.881298701298702,71,274,1.013157894736842,137.0,41.012193308819754,166,6,11,1,77,0.02564102564102564,0.0,0.0,1.0,0.922077922077922,71,2.536103896103896,1.6319403657868818,0.21,6.95,137.0,2,2,3,7,Potential
16788,0,113,1,412.36,3.407933884297521,118,253,0.0,253.0,54.98679368175796,253,6,12,1,0,1.0,0.0,0.0,0.0,0.9752066115702479,118,2.2882644628099174,1.6902448923582796,0.19,7.49,253.0,1,1,3,5,At Risk
16791,0,83,3,618.95,6.380927835051547,87,247,0.9791666666666666,82.33333333333333,18.33939293797189,103,1,18,1,95,0.03125,0.0,0.0,1.0,0.8969072164948454,87,3.1662886597938145,2.2273243101250944,0.42,7.49,82.33333333333333,2,3,3,8,Loyal
16792,0,31,2,324.54,4.917272727272728,64,184,1.7846153846153847,92.0,12.727922061357855,101,0,13,1,116,0.017094017094017096,0.0,1.0,1.0,0.9696969696969697,64,2.0365151515151516,1.0283257377134072,0.42,4.65,92.0,3,2,2,7,Potential
16794,0,8,3,469.59999999999997,3.261111111111111,110,318,0.40559440559440557,106.0,26.0,122,3,15,1,59,0.05,2.0,2.0,3.0,0.7638888888888888,110,1.7271527777777778,1.2021534658755955,0.42,5.45,106.0,4,3,3,10,Champions
16795,0,126,1,587.87,5.2961261261261265,106,334,0.0,334.0,54.98679368175796,334,0,13,1,0,1.0,0.0,0.0,0.0,0.954954954954955,106,2.1064864864864865,1.3890687846367031,0.42,6.75,334.0,1,1,3,5,At Risk
16797,0,99,2,468.93,4.6893,94,245,0.8181818181818182,122.5,4.949747468305833,126,6,15,1,81,0.024390243902439025,0.0,0.0,0.0,0.94,94,2.6291,1.889338559369176,0.19,7.49,122.5,1,2,3,6,Potential
16798,0,85,2,400.56,3.778867924528302,92,131,0.819047619047619,65.5,37.476659402887016,92,6,12,1,86,0.022988505747126436,0.0,0.0,1.0,0.8679245283018868,92,3.38122641509434,1.6979178861911957,0.42,7.5,65.5,2,2,3,7,Potential
16802,1,122,2,582.61,10.992641509433962,48,369,0.9807692307692307,184.5,67.17514421272202,232,4,13,1,51,0.038461538461538464,0.0,0.0,0.0,0.9056603773584906,48,1.8016981132075471,1.1425675133209292,0.29,3.75,184.5,1,2,3,6,Potential
16805,1,20,2,578.43,3.961849315068493,134,476,1.013793103448276,238.0,108.89444430272832,315,1,15,1,147,0.013513513513513514,1.0,1.0,1.0,0.9178082191780822,134,2.197739726027397,1.5518766261609687,0.14,6.75,238.0,4,2,3,9,Loyal
16807,0,18,2,589.65,14.039285714285715,42,383,1.146341463414634,191.5,40.30508652763321,220,3,14,1,47,0.041666666666666664,1.0,1.0,2.0,1.0,42,1.8476190476190475,1.2494853760625584,0.85,4.95,191.5,4,2,3,9,Loyal
16809,0,48,1,261.41,5.125686274509804,51,144,0.0,144.0,54.98679368175796,144,1,15,1,0,1.0,0.0,1.0,1.0,1.0,51,2.295294117647059,1.8733834129095697,0.55,7.49,144.0,2,1,2,5,At Risk
16814,0,4,5,1835.5,9.086633663366337,106,777,0.21890547263681592,155.4,75.9723633961719,256,3,13,1,46,0.10638297872340426,3.0,5.0,5.0,0.5247524752475248,106,2.9555940594059407,2.0342568395162797,0.55,7.49,155.4,4,4,4,12,Champions
16822,1,129,1,138.25,17.28125,8,85,0.0,85.0,54.98679368175796,85,4,14,1,0,1.0,0.0,0.0,0.0,1.0,8,2.4125,1.863129088388671,0.85,5.95,85.0,1,1,1,3,Lost
16823,0,70,2,422.73,9.394,43,251,2.5,125.5,19.091883092036785,139,0,17,1,110,0.018018018018018018,0.0,0.0,1.0,0.9555555555555556,43,2.1302222222222222,1.81575239712819,0.42,7.49,125.5,2,2,3,7,Potential
16827,0,32,1,17.85,17.85,1,3,0.38686131386861317,3.0,54.98679368175796,3,3,19,1,0,1.0,0.0,1.0,1.0,1.0,1,5.95,1.5993550116224886,5.95,5.95,3.0,3,1,1,5,At Risk
16830,0,118,2,450.05,18.002,25,231,2.0833333333333335,115.5,48.79036790187178,150,6,12,1,50,0.0392156862745098,0.0,0.0,0.0,1.0,25,2.552,1.5400892831261441,0.42,6.75,115.5,1,2,3,6,Potential
16831,1,7,1,91.8,15.299999999999999,6,48,0.0,48.0,54.98679368175796,48,0,9,1,0,1.0,1.0,1.0,1.0,1.0,6,2.783333333333333,1.8694027566756892,0.85,4.95,48.0,4,1,1,6,Potential
16833,0,66,1,287.38,22.106153846153845,13,86,0.0,86.0,54.98679368175796,86,4,15,1,0,1.0,0.0,0.0,1.0,1.0,13,4.793846153846154,2.1697524377277797,0.42,6.35,86.0,2,1,2,5,At Risk
16834,1,117,1,403.9,17.56086956521739,23,370,0.0,370.0,54.98679368175796,370,2,14,1,0,1.0,0.0,0.0,0.0,1.0,23,1.3769565217391304,1.2158851425368669,0.42,6.35,370.0,1,1,3,5,At Risk
16835,0,12,1,301.63,14.363333333333333,21,117,0.0,117.0,54.98679368175796,117,2,8,1,0,1.0,1.0,1.0,1.0,1.0,21,3.2138095238095237,1.704407451844999,1.25,7.49,117.0,4,1,2,7,Potential
16836,0,17,1,186.75,16.977272727272727,11,77,0.0,77.0,54.98679368175796,77,4,12,1,0,1.0,1.0,1.0,1.0,1.0,11,3.286363636363636,1.762539490208788,1.25,5.95,77.0,4,1,1,6,Potential
16838,0,106,1,295.63,16.42388888888889,18,183,0.0,183.0,54.98679368175796,183,6,15,1,0,1.0,0.0,0.0,0.0,1.0,18,2.6161111111111115,2.331972502332304,0.42,6.75,183.0,1,1,2,4,At Risk
16839,0,12,3,373.6,19.663157894736845,14,175,5.333333333333333,58.333333333333336,24.78574859336174,76,3,15,1,96,0.030927835051546393,1.0,2.0,2.0,0.7368421052631579,14,2.3131578947368423,1.2321888952933358,1.25,4.95,58.333333333333336,4,3,3,10,Champions
16840,1,46,2,122.85,15.35625,8,115,10.142857142857142,57.5,58.68986283848344,99,2,12,1,71,0.027777777777777776,0.0,1.0,1.0,1.0,8,1.75625,1.6191791350646076,0.55,5.45,57.5,2,2,1,5,At Risk
16841,0,33,3,981.21,21.330652173913045,42,531,2.3333333333333335,177.0,65.88626564011653,218,1,10,1,105,0.02830188679245283,0.0,1.0,1.0,0.9130434782608695,42,2.281304347826087,1.4730370874046468,0.42,5.95,177.0,3,3,4,10,Champions
16843,0,25,8,2103.36,33.925161290322585,53,1012,2.360655737704918,126.5,60.61352984276695,222,1,13,1,147,0.05405405405405406,2.0,4.0,4.0,0.8548387096774194,53,2.3235483870967744,1.5284515863182147,0.65,6.35,126.5,3,4,4,11,Champions
16844,1,5,2,547.44,19.551428571428573,22,273,0.7407407407407407,136.5,34.64823227814083,161,2,9,1,20,0.09523809523809523,2.0,2.0,2.0,0.7857142857142857,22,2.5,1.4477031617166707,0.42,5.95,136.5,4,2,3,9,Loyal
16845,1,61,1,201.18,12.57375,16,161,0.0,161.0,54.98679368175796,161,2,13,1,0,1.0,0.0,0.0,1.0,1.0,16,2.00375,1.9597784738757251,0.42,4.95,161.0,2,1,2,5,At Risk
16846,1,20,2,587.41,17.276764705882353,34,298,1.878787878787879,149.0,32.526911934581186,172,2,12,1,62,0.031746031746031744,1.0,1.0,2.0,1.0,34,2.860294117647059,1.7331360353226883,0.42,7.49,149.0,4,2,3,9,Loyal
16847,1,61,1,257.1,16.06875,16,160,0.0,160.0,54.98679368175796,160,2,13,1,0,1.0,0.0,0.0,1.0,1.0,16,3.35625,2.4655543663308936,0.65,6.95,160.0,2,1,2,5,At Risk
16854,0,83,1,1145.0900000000001,18.4691935483871,62,730,0.0,730.0,54.98679368175796,730,1,14,1,0,1.0,0.0,0.0,1.0,1.0,62,2.165967741935484,1.7621712200516795,0.42,6.75,730.0,2,1,4,7,Potential
16858,0,35,6,1458.96,27.52754716981132,43,472,2.480769230769231,78.66666666666667,39.368345998615005,132,1,15,1,132,0.045112781954887216,0.0,1.0,2.0,0.8113207547169812,43,3.703584905660377,2.021154558033622,0.55,6.95,78.66666666666667,3,4,4,11,Champions
16859,0,88,1,237.97,13.220555555555556,18,155,0.0,155.0,54.98679368175796,155,3,12,1,0,1.0,0.0,0.0,1.0,1.0,18,1.9744444444444444,1.3303437071242032,0.85,4.95,155.0,2,1,2,5,At Risk
16860,0,105,1,300.02,23.078461538461536,13,121,0.0,121.0,54.98679368175796,121,0,13,1,0,1.0,0.0,0.0,0.0,1.0,13,4.165384615384616,2.8268817195649087,0.42,7.49,121.0,1,1,2,4,At Risk
16862,0,39,3,448.65000000000003,17.946,25,281,4.333333333333333,93.66666666666667,55.51876559626783,150,3,13,1,105,0.02830188679245283,0.0,2.0,2.0,1.0,25,2.04,1.1987841062231905,0.55,5.45,93.66666666666667,3,3,3,9,Loyal
16864,0,41,1,35.400000000000006,35.400000000000006,1,12,0.38686131386861317,12.0,54.98679368175796,12,1,11,1,0,1.0,0.0,1.0,1.0,1.0,1,2.95,1.5993550116224886,2.95,2.95,12.0,3,1,1,5,At Risk
16867,1,132,1,76.74000000000001,12.790000000000001,6,58,0.0,58.0,54.98679368175796,58,1,9,1,0,1.0,0.0,0.0,0.0,1.0,6,1.5283333333333333,0.9438308464267665,0.42,2.95,58.0,1,1,1,3,Lost
16868,0,36,1,91.35000000000001,5.373529411764706,17,38,0.0,38.0,54.98679368175796,38,6,11,1,0,1.0,0.0,1.0,1.0,1.0,17,2.8294117647058825,1.9219991889574097,0.85,6.75,38.0,3,1,1,5,At Risk
16873,0,1,3,2737.42,27.103168316831685,70,1352,1.09,450.6666666666667,180.51131081827901,570,1,14,1,109,0.02727272727272727,2.0,2.0,2.0,0.693069306930693,70,2.47039603960396,1.4451283131902715,0.42,7.49,450.6666666666667,4,3,4,11,Champions
16875,0,7,3,1156.9,17.01323529411765,60,608,2.0597014925373136,202.66666666666666,84.12688828985257,284,1,9,1,138,0.02158273381294964,1.0,1.0,2.0,0.8823529411764706,60,2.510588235294118,1.9225378767714096,0.55,7.49,202.66666666666666,4,3,4,11,Champions
16883,0,6,3,286.9,5.977083333333333,32,149,3.617021276595745,49.666666666666664,10.598742063723098,61,1,11,1,171,0.01744186046511628,1.0,2.0,2.0,0.6666666666666666,32,2.1772916666666666,1.4796286762237156,0.85,6.75,49.666666666666664,4,3,2,9,Loyal
